Entity ID,Entity Name,Plant ID,Plant Name,Google Map,Bing Map,Plant State,County,Balancing Authority Code,Sector,Generator ID,Unit Code,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Planned Operation Month,Planned Operation Year,Status,Latitude,Longitude
40230,Deseret Generation & Tran Coop,7790,Bonanza,Map,Map,UT,Uintah,PACE,Electric Utility,4,,12.5,12.5,11,Solar Photovoltaic,SUN,PV,4,2023,"(V) Under construction, more than 50 percent complete",40.0864,-109.2844
3046,Duke Energy Progress - (NC),59966,Camp Lejeune Solar and Energy Storage,Map,Map,NC,Onslow,DUK,Electric Utility,ES1,,11,11,11,Batteries,MWH,BA,4,2023,"(V) Under construction, more than 50 percent complete",34.725699,-77.35027
49893,Invenergy Services LLC,60387,Invenergy Nelson Expansion LLC,Map,Map,IL,Lee,PJM,IPP Non-CHP,GEN3,,190,157,157,Natural Gas Fired Combustion Turbine,NG,GT,4,2023,"(V) Under construction, more than 50 percent complete",41.774417,-89.60653
49893,Invenergy Services LLC,60387,Invenergy Nelson Expansion LLC,Map,Map,IL,Lee,PJM,IPP Non-CHP,GEN4,,190,157,157,Natural Gas Fired Combustion Turbine,NG,GT,4,2023,"(V) Under construction, more than 50 percent complete",41.774417,-89.60653
60816,Boston Medical Center,61186,Boston Medical Center CHP Plant,Map,Map,MA,Suffolk,ISNE,Commercial CHP,BATT,,1,1,1,Batteries,MWH,BA,4,2023,"(U) Under construction, less than or equal to 50 percent complete",42.334651,-71.07417
61069,RE Gaskell West LLC,61446,RE Gaskell West 2 LLC,Map,Map,CA,Kern,CISO,IPP Non-CHP,PV2,,45,45,45,Solar Photovoltaic,SUN,PV,4,2023,"(U) Under construction, less than or equal to 50 percent complete",34.834944,-118.5512
61069,RE Gaskell West LLC,61447,RE Gaskell West 3 LLC,Map,Map,CA,Kern,CISO,IPP Non-CHP,PV3,,20,20,20,Solar Photovoltaic,SUN,PV,4,2023,"(U) Under construction, less than or equal to 50 percent complete",34.834944,-118.5512
61069,RE Gaskell West LLC,61448,RE Gaskell West 4 LLC,Map,Map,CA,Kern,CISO,IPP Non-CHP,PV4,,20,20,20,Solar Photovoltaic,SUN,PV,4,2023,"(U) Under construction, less than or equal to 50 percent complete",34.827873,-118.5682
61069,RE Gaskell West LLC,61449,RE Gaskell West 5 LLC,Map,Map,CA,Kern,CISO,IPP Non-CHP,PV5,,20,20,20,Solar Photovoltaic,SUN,PV,4,2023,"(U) Under construction, less than or equal to 50 percent complete",34.834944,-118.5512
61194,Generate Capital,62517,Yellow Mills Rd #1 Community Solar Farm,Map,Map,NY,Ontario,NYIS,IPP Non-CHP,1142,,2.3,2.3,2.3,Solar Photovoltaic,SUN,PV,4,2023,"(V) Under construction, more than 50 percent complete",43.017848,-77.26049
61194,Generate Capital,62518,Yellow Mills Rd #2 Community Solar Farm,Map,Map,NY,Ontario,NYIS,IPP Non-CHP,1181,,2.3,2.3,2.3,Solar Photovoltaic,SUN,PV,4,2023,"(V) Under construction, more than 50 percent complete",43.016419,-77.26091
61194,Generate Capital,62519,Yellow Mills Rd #3 Community Solar Farm,Map,Map,NY,Ontario,NYIS,IPP Non-CHP,1244,,2.3,2.3,2.3,Solar Photovoltaic,SUN,PV,4,2023,"(V) Under construction, more than 50 percent complete",43.015301,-77.26066
61944,MN8 Energy LLC,62771,Dry Bridge Solar (Brown University),Map,Map,RI,Washington,ISNE,IPP Non-CHP,DBS1,,10,10,10,Solar Photovoltaic,SUN,PV,4,2023,"(TS) Construction complete, but not yet in commercial operation",41.55742,-71.50726
61944,MN8 Energy LLC,62771,Dry Bridge Solar (Brown University),Map,Map,RI,Washington,ISNE,IPP Non-CHP,DBS2,,10,10,10,Solar Photovoltaic,SUN,PV,4,2023,"(TS) Construction complete, but not yet in commercial operation",41.55742,-71.50726
61944,MN8 Energy LLC,62771,Dry Bridge Solar (Brown University),Map,Map,RI,Washington,ISNE,IPP Non-CHP,DBS3,,10,10,10,Solar Photovoltaic,SUN,PV,4,2023,"(TS) Construction complete, but not yet in commercial operation",41.55742,-71.50726
61944,MN8 Energy LLC,62771,Dry Bridge Solar (Brown University),Map,Map,RI,Washington,ISNE,IPP Non-CHP,DBS4,,10,10,10,Solar Photovoltaic,SUN,PV,4,2023,"(TS) Construction complete, but not yet in commercial operation",41.55742,-71.50726
62921,Arroyo Solar LLC,63172,Arroyo Solar Energy Storage Hybrid,Map,Map,NM,McKinley,PNM,IPP Non-CHP,ARESS,,150,150,150,Batteries,MWH,BA,4,2023,"(V) Under construction, more than 50 percent complete",35.970349,-107.5631
49893,Invenergy Services LLC,63194,Delilah Solar Energy LLC,Map,Map,TX,Red River,ERCO,IPP Non-CHP,GEN1,,300,300,300,Solar Photovoltaic,SUN,PV,4,2023,"(TS) Construction complete, but not yet in commercial operation",33.284418,-95.16356
56990,NJR Clean Energy Ventures Corporation,63195,Aero Haven Solar,Map,Map,NJ,Burlington,PJM,IPP Non-CHP,ACP3,,2.6,2.6,2.6,Solar Photovoltaic,SUN,PV,4,2023,"(V) Under construction, more than 50 percent complete",39.819725,-74.8947
63109,"Hales Mills Solar, LLC",63339,"Hales Mills Solar, LLC",Map,Map,NY,Fulton,NYIS,IPP Non-CHP,09751,,3,3,3,Batteries,MWH,BA,4,2023,"(V) Under construction, more than 50 percent complete",43.01827,-74.32918
63081,Exus North America Management Partners LLC,63342,Bearkat II Wind Energy LLC,Map,Map,TX,Glasscock,ERCO,IPP Non-CHP,BKII,,162.1,162.1,162.1,Onshore Wind Turbine,WND,WT,4,2023,"(TS) Construction complete, but not yet in commercial operation",31.754037,-101.6752
63439,Southern Idaho Solid Waste,63755,Milner Butte LFGE,Map,Map,ID,Cassia,IPCO,Commercial Non-CHP,E1,,1.3,1.3,1.3,Landfill Gas,LFG,IC,4,2023,"(V) Under construction, more than 50 percent complete",42.466911,-114.0046
63502,"Partin Solar, LLC",63827,Partin Solar,Map,Map,NC,Surry,DUK,IPP Non-CHP,95,,50,50,50,Solar Photovoltaic,SUN,PV,4,2023,"(V) Under construction, more than 50 percent complete",36.26801,-80.82194
61012,AES Distributed Energy,63900,AES Waikoloa Solar Hybrid,Map,Map,HI,Hawaii,HECO,IPP Non-CHP,KLOAB,,30,30,30,Batteries,MWH,BA,4,2023,"(V) Under construction, more than 50 percent complete",19.902,-155.764
61012,AES Distributed Energy,63900,AES Waikoloa Solar Hybrid,Map,Map,HI,Hawaii,HECO,IPP Non-CHP,YKLOA,,30,30,30,Solar Photovoltaic,SUN,PV,4,2023,"(V) Under construction, more than 50 percent complete",19.902,-155.764
63658,"Long Beach Trigen, LLC",64005,Toyota Long Beach Trigen,Map,Map,CA,Los Angeles,CISO,IPP Non-CHP,MMR-1,,2.8,2.2,2.2,Other Waste Biomass,OBG,FC,4,2023,"(U) Under construction, less than or equal to 50 percent complete",33.780852,-118.2224
60947,Tesla Inc.,64098,Tesla Reno GigaFactory,Map,Map,NV,Storey,NEVP,Industrial Non-CHP,3,,1,1,1,Solar Photovoltaic,SUN,PV,4,2023,"(TS) Construction complete, but not yet in commercial operation",39.539511,-119.4392
63359,"REA Investments, LLC",64485,"Novel Caroline Solar, LLC CSG",Map,Map,MN,Chisago,MISO,IPP Non-CHP,CRLNE,,1,1,1,Solar Photovoltaic,SUN,PV,4,2023,"(TS) Construction complete, but not yet in commercial operation",45.472611,-92.89924
64349,Yellowbud Solar LLC,64832,"Yellowbud Solar, LLC",Map,Map,OH,Ross,PJM,IPP Non-CHP,YELLO,,274,274,274,Solar Photovoltaic,SUN,PV,4,2023,"(V) Under construction, more than 50 percent complete",39.502511,-83.06558
64370,"IP Radian, LLC",64859,"IP Radian, LLC",Map,Map,TX,Brown,ERCO,IPP Non-CHP,IPRAD,,320,320,320,Solar Photovoltaic,SUN,PV,4,2023,"(TS) Construction complete, but not yet in commercial operation",31.5481,-99.1872
64399,Trona Solar III LLC,64914,Trona Solar III,Map,Map,CA,Inyo,CISO,IPP Non-CHP,71466,,2,2,2,Solar Photovoltaic,SUN,PV,4,2023,"(TS) Construction complete, but not yet in commercial operation",35.804953,-117.3506
4226,Consolidated Edison Co-NY Inc,65035,Fox Hills Battery Station,Map,Map,NY,Richmond,NYIS,Electric Utility,ESSFH,,7.5,7.5,7.5,Batteries,MWH,BA,4,2023,"(V) Under construction, more than 50 percent complete",40.61081,-74.07717
5248,Dominion Energy Inc.,65044,Dry Bridge Storage,Map,Map,VA,Chesterfield,PJM,Electric Utility,DBES,,20,20,20,Batteries,MWH,BA,4,2023,"(V) Under construction, more than 50 percent complete",37.5,-77.7
62856,"Forefront Power, LLC",65104,CA - DGS RFP - RJ Donovan State Prison,Map,Map,CA,San Bernardino,CISO,IPP Non-CHP,15111,,2,2,2,Solar Photovoltaic,SUN,PV,4,2023,"(U) Under construction, less than or equal to 50 percent complete",35.582,-116.924
64526,ASA DeKalb NY Solar II LLC,65155,ASA DeKalb NY Solar II LLC,Map,Map,NY,St Lawrence,NYIS,IPP Non-CHP,DEK2,,3,3,3,Solar Photovoltaic,SUN,PV,4,2023,"(V) Under construction, more than 50 percent complete",44.488156,-75.24438
64527,ASA DeKalb NY Solar I LLC,65156,ASA DeKalb NY Solar I LLC,Map,Map,NY,St Lawrence,NYIS,IPP Non-CHP,DEK1,,5,5,5,Solar Photovoltaic,SUN,PV,4,2023,"(V) Under construction, more than 50 percent complete",44.492092,-75.2448
64516,"Azimuth 180 Solar Electric, LLC",65164,Grinnell College,Map,Map,IA,Poweshiek,MISO,IPP Non-CHP,GRIN,,3.9,3.9,3.9,Solar Photovoltaic,SUN,PV,4,2023,"(V) Under construction, more than 50 percent complete",41.76,-92.72
6455,"Duke Energy Florida, LLC",65171,Bay Ranch Solar Power Plant,Map,Map,FL,Bay,FPC,Electric Utility,PV1,,74.9,74.9,74.9,Solar Photovoltaic,SUN,PV,4,2023,"(V) Under construction, more than 50 percent complete",30.164754,-85.49179
6455,"Duke Energy Florida, LLC",65173,Hardeetown Solar Power Plant,Map,Map,FL,Levy,FPC,Electric Utility,PV1,,74.9,74.9,74.9,Solar Photovoltaic,SUN,PV,4,2023,"(V) Under construction, more than 50 percent complete",29.48562,-82.84346
64545,Vesper Energy Development LLC,65214,Gaucho Solar,Map,Map,PA,Beaver,PJM,IPP Non-CHP,GCHOS,,20,20,20,Solar Photovoltaic,SUN,PV,4,2023,"(V) Under construction, more than 50 percent complete",40.511559,-80.3134
56769,Consolidated Edison Development Inc.,65220,Pleasant Hill Solar,Map,Map,VA,Suffolk City,PJM,IPP Non-CHP,PHSPV,,20,20,20,Solar Photovoltaic,SUN,PV,4,2023,"(V) Under construction, more than 50 percent complete",36.692197,-76.57856
5109,DTE Electric Company,65328,Meridian Wind Park,Map,Map,MI,Gratiot,MISO,Electric Utility,1,,225,225,225,Onshore Wind Turbine,WND,WT,4,2023,"(TS) Construction complete, but not yet in commercial operation",43.461967,-84.33982
17609,Southern California Edison Co,65456,Separator (Etiwanda) BESS,Map,Map,CA,Los Angeles,CISO,Electric Utility,SEPAR,,112.5,112.5,112.5,Batteries,MWH,BA,4,2023,"(V) Under construction, more than 50 percent complete",34.09211,-117.534
56990,NJR Clean Energy Ventures Corporation,65486,Love Lane Solar,Map,Map,NJ,Cumberland,PJM,IPP Non-CHP,LOVLN,,1.8,1.8,1.8,Solar Photovoltaic,SUN,PV,4,2023,"(V) Under construction, more than 50 percent complete",39.471,-75.218
6452,Florida Power & Light Co,65592,FPL Saw Palmetto Solar Energy Center,Map,Map,FL,Bay,FPL,Electric Utility,1,,74.5,74.5,74.5,Solar Photovoltaic,SUN,PV,4,2023,"(V) Under construction, more than 50 percent complete",30.419835,-85.44149
6452,Florida Power & Light Co,65593,FPL Cypress Pond Solar,Map,Map,FL,Washington,FPL,Electric Utility,1,,74.5,74.5,74.5,Solar Photovoltaic,SUN,PV,4,2023,"(V) Under construction, more than 50 percent complete",30.4213,-85.44103
6452,Florida Power & Light Co,65594,FPL Etonia Creek,Map,Map,FL,Putnam,FPL,Electric Utility,1,,74.5,74.5,74.5,Solar Photovoltaic,SUN,PV,4,2023,"(V) Under construction, more than 50 percent complete",29.76723,-81.77749
64366,Terra-Gen Operating Co-Hybrid,65675,Edwards Sanborn E4,Map,Map,CA,Kern,CISO,IPP Non-CHP,BESS,,100,100,100,Batteries,MWH,BA,4,2023,"(U) Under construction, less than or equal to 50 percent complete",34.943575,-118.088
64366,Terra-Gen Operating Co-Hybrid,65677,Edwards Sanborn S4,Map,Map,CA,Kern,CISO,IPP Non-CHP,BESS,,18.8,18.8,18.8,Batteries,MWH,BA,4,2023,"(U) Under construction, less than or equal to 50 percent complete",35.012467,-118.1193
12686,Mississippi Power Co,65697,Walnut Grove Demonstration Plant,Map,Map,MS,Leake,SOCO,Electric Utility,1A,,1.5,1.3,1.3,Batteries,MWH,BA,4,2023,"(V) Under construction, more than 50 percent complete",32.57975,-89.45417
12686,Mississippi Power Co,65697,Walnut Grove Demonstration Plant,Map,Map,MS,Leake,SOCO,Electric Utility,1B,,1.5,1.3,1.3,Solar Photovoltaic,SUN,PV,4,2023,"(V) Under construction, more than 50 percent complete",32.57975,-89.45417
64969,Meadow Lake Solar Park,65702,Indiana Crossroads Solar Park,Map,Map,IN,White,MISO,IPP Non-CHP,GEN01,,200,200,200,Solar Photovoltaic,SUN,PV,4,2023,"(V) Under construction, more than 50 percent complete",40.726344,-86.85202
65050,SV CSG South Dekalb 1 LLC,65799,SV CSG South Dekalb 1 LLC,Map,Map,IL,DeKalb,PJM,IPP Non-CHP,DKLB1,,2,2,2,Solar Photovoltaic,SUN,PV,4,2023,"(V) Under construction, more than 50 percent complete",41.893409,-88.77105
65051,SV CSG South Dekalb 2 LLC,65800,SV CSG South Dekalb 2 LLC,Map,Map,IL,DeKalb,PJM,IPP Non-CHP,DKLB2,,2,1.6,0.9,Solar Photovoltaic,SUN,PV,4,2023,"(V) Under construction, more than 50 percent complete",41.894383,-88.7713
65076,"HEN Infrastructure, L.L.C.",65814,Gomez,Map,Map,TX,Pecos,ERCO,IPP Non-CHP,GOMEZ,,9.9,9.9,9.9,Batteries,MWH,BA,4,2023,"(TS) Construction complete, but not yet in commercial operation",31.036537,-103.0242
65076,"HEN Infrastructure, L.L.C.",65830,Junction (TX),Map,Map,TX,Kimble,ERCO,IPP Non-CHP,JUNCT,,9.9,9.9,9.9,Batteries,MWH,BA,4,2023,"(TS) Construction complete, but not yet in commercial operation",30.492453,-99.7702
65076,"HEN Infrastructure, L.L.C.",65832,Olney,Map,Map,TX,Young,ERCO,IPP Non-CHP,OLNEY,,9.9,9.9,9.9,Batteries,MWH,BA,4,2023,"(TS) Construction complete, but not yet in commercial operation",33.371086,-98.72047
65076,"HEN Infrastructure, L.L.C.",65837,Val Verde,Map,Map,TX,Hidalgo,ERCO,IPP Non-CHP,VALVR,,9.9,9.9,9.9,Batteries,MWH,BA,4,2023,"(V) Under construction, more than 50 percent complete",26.234145,-98.07985
61944,MN8 Energy LLC,65839,NY8 - Darby Solar,Map,Map,NY,Rensselaer,NYIS,IPP Non-CHP,GEN1,,20,20,20,Solar Photovoltaic,SUN,PV,4,2023,"(V) Under construction, more than 50 percent complete",42.970331,-73.57326
